Gmt time,Open,High,Low,Close,Volume
28.01.2021 00:00:00.000,139.378,141.967,136.707,136.717,1918.5215
29.01.2021 00:00:00.000,135.787,136.718,130.207,131.938,2543.6248
30.01.2021 00:00:00.000,131.938,131.938,131.938,131.938,0
31.01.2021 00:00:00.000,131.938,131.938,131.938,131.938,0
01.02.2021 00:00:00.000,133.697,135.367,130.937,134.038,1624.7356
02.02.2021 00:00:00.000,135.598,136.288,134.608,134.917,1079.2433
03.02.2021 00:00:00.000,135.517,135.628,133.608,133.887,1214.0729
04.02.2021 00:00:00.000,136.328,137.388,134.587,137.388,985.9735
05.02.2021 00:00:00.000,137.307,137.398,135.857,136.748,986.1909
06.02.2021 00:00:00.000,136.748,136.748,136.748,136.748,0
07.02.2021 00:00:00.000,136.748,136.748,136.748,136.748,0
08.02.2021 00:00:00.000,136.018,136.938,134.918,136.878,820.9327
09.02.2021 00:00:00.000,136.647,137.868,135.847,136.027,690.3956
10.02.2021 00:00:00.000,136.398,136.968,134.398,135.367,1216.5825
11.02.2021 00:00:00.000,135.888,136.368,133.767,135.107,1060.0344
12.02.2021 00:00:00.000,134.247,135.498,133.687,135.358,762.1284
13.02.2021 00:00:00.000,135.358,135.358,135.358,135.358,0
14.02.2021 00:00:00.000,135.358,135.358,135.358,135.358,0
15.02.2021 00:00:00.000,135.358,135.358,135.358,135.358,0
16.02.2021 00:00:00.000,135.427,135.987,132.807,133.148,999.6962
17.02.2021 00:00:00.000,131.128,132.208,129.467,130.808,1123.5228
18.02.2021 00:00:00.000,129.058,129.977,127.407,129.708,1081.5281
19.02.2021 00:00:00.000,130.118,130.697,128.797,129.828,1179.7463
20.02.2021 00:00:00.000,129.828,129.828,129.828,129.828,0
21.02.2021 00:00:00.000,129.828,129.828,129.828,129.828,0
22.02.2021 00:00:00.000,127.848,129.698,125.587,125.987,1230.4133
23.02.2021 00:00:00.000,123.748,126.698,118.378,125.847,2248.5022
24.02.2021 00:00:00.000,124.958,125.548,122.227,125.268,1543.9746
25.02.2021 00:00:00.000,124.588,126.438,120.537,120.997,2293.3882
26.02.2021 00:00:00.000,122.508,124.838,121.247,121.247,2414.7266
27.02.2021 00:00:00.000,121.247,121.247,121.247,121.247,0
28.02.2021 00:00:00.000,121.247,121.247,121.247,121.247,0
01.03.2021 00:00:00.000,123.797,127.918,122.787,127.767,1235.2014
02.03.2021 00:00:00.000,128.297,128.688,125.007,125.148,1559.7867
03.03.2021 00:00:00.000,124.818,125.677,121.827,122.057,1935.3593
04.03.2021 00:00:00.000,121.698,123.587,118.617,120.217,2745.4949
05.03.2021 00:00:00.000,120.958,121.928,117.558,121.368,2073.0527
06.03.2021 00:00:00.000,121.368,121.368,121.368,121.368,0
07.03.2021 00:00:00.000,121.368,121.368,121.368,121.368,0
08.03.2021 00:00:00.000,120.918,120.978,116.197,116.398,1400.0929
09.03.2021 00:00:00.000,118.998,122.048,118.787,121.078,969.486
10.03.2021 00:00:00.000,121.597,122.138,119.447,119.967,1373.6482
11.03.2021 00:00:00.000,122.287,123.187,121.267,121.948,766.2191
12.03.2021 00:00:00.000,120.327,121.158,119.147,121.038,739.6246
13.03.2021 00:00:00.000,121.038,121.038,121.038,121.038,0
14.03.2021 00:00:00.000,121.038,121.038,121.038,121.038,0
15.03.2021 00:00:00.000,121.437,123.988,120.407,123.987,746.0427
16.03.2021 00:00:00.000,125.698,127.208,124.707,125.548,954.8141
17.03.2021 00:00:00.000,124.008,125.848,122.327,124.737,1091.9224
18.03.2021 00:00:00.000,122.807,123.168,120.317,120.528,863.5845
19.03.2021 00:00:00.000,119.878,121.378,119.667,119.848,848.0499
20.03.2021 00:00:00.000,119.848,119.848,119.848,119.848,0
21.03.2021 00:00:00.000,119.848,119.848,119.848,119.848,0
22.03.2021 00:00:00.000,120.347,123.858,120.247,123.377,697.1819
23.03.2021 00:00:00.000,123.247,124.228,122.137,122.528,1077.3169
24.03.2021 00:00:00.000,122.828,122.847,120.057,120.067,938.5901
25.03.2021 00:00:00.000,119.428,121.647,118.987,120.588,1438.3136
26.03.2021 00:00:00.000,120.228,121.448,118.917,121.177,1041.7201
27.03.2021 00:00:00.000,121.177,121.177,121.177,121.177,0
28.03.2021 00:00:00.000,121.177,121.177,121.177,121.177,0
29.03.2021 00:00:00.000,121.648,122.568,120.718,121.378,922.4342
30.03.2021 00:00:00.000,120.157,120.388,118.857,119.958,618.306
31.03.2021 00:00:00.000,121.647,123.518,121.147,122.127,590.2588
01.04.2021 00:00:00.000,123.608,124.167,122.487,122.987,364.4841
02.04.2021 00:00:00.000,122.987,122.987,122.987,122.987,0
03.04.2021 00:00:00.000,122.987,122.987,122.987,122.987,0
04.04.2021 00:00:00.000,122.987,122.987,122.987,122.987,0
05.04.2021 00:00:00.000,123.618,126.157,123.067,125.868,527.8743
06.04.2021 00:00:00.000,126.437,127.118,125.638,126.197,520.9944
07.04.2021 00:00:00.000,125.878,127.908,125.137,127.907,516.5546
08.04.2021 00:00:00.000,129.007,130.378,128.518,130.368,395.6995
09.04.2021 00:00:00.000,129.852,132.988,129.468,132.947,536.8362
10.04.2021 00:00:00.000,132.947,132.947,132.947,132.947,0
11.04.2021 00:00:00.000,132.947,132.947,132.947,132.947,0
12.04.2021 00:00:00.000,132.268,132.837,130.627,131.257,525.2401
13.04.2021 00:00:00.000,132.247,134.647,131.927,134.398,615.9886
14.04.2021 00:00:00.000,134.918,134.978,131.647,132.118,854.26
15.04.2021 00:00:00.000,133.898,134.978,133.637,134.488,598.11
16.04.2021 00:00:00.000,134.277,134.628,133.277,134.108,572.8275
17.04.2021 00:00:00.000,134.108,134.108,134.108,134.108,0
18.04.2021 00:00:00.000,134.108,134.108,134.108,134.108,0
19.04.2021 00:00:00.000,133.407,135.458,133.318,134.868,857.2575
20.04.2021 00:00:00.000,134.997,135.518,131.807,133.098,946.2825
21.04.2021 00:00:00.000,132.297,133.736,131.298,133.487,682.155
22.04.2021 00:00:00.000,132.896,134.137,131.406,131.936,1043.2125
23.04.2021 00:00:00.000,132.166,135.106,132.096,134.287,483.6825
24.04.2021 00:00:00.000,134.287,134.287,134.287,134.287,0
25.04.2021 00:00:00.000,134.287,134.287,134.287,134.287,0
26.04.2021 00:00:00.000,134.747,135.047,133.556,134.727,471.0826
27.04.2021 00:00:00.000,135.006,135.346,134.107,134.347,463.8375
28.04.2021 00:00:00.000,134.187,135.007,133.076,133.776,686.73
29.04.2021 00:00:00.000,136.426,137.047,132.446,133.476,1038.8676
30.04.2021 00:00:00.000,131.756,133.547,131.056,131.476,757.8
01.05.2021 00:00:00.000,131.476,131.476,131.476,131.476,0
02.05.2021 00:00:00.000,131.476,131.476,131.476,131.476,0
03.05.2021 00:00:00.000,132.007,134.057,131.806,132.556,684.1125
04.05.2021 00:00:00.000,130.996,131.467,126.696,127.967,966.8402
05.05.2021 00:00:00.000,129.166,130.437,127.966,128.157,726.3521
06.05.2021 00:00:00.000,127.837,129.737,127.117,129.706,985.6026
07.05.2021 00:00:00.000,130.826,131.247,129.456,130.176,903.0791
08.05.2021 00:00:00.000,130.176,130.176,130.176,130.176,0
09.05.2021 00:00:00.000,130.176,130.176,130.176,130.176,0
10.05.2021 00:00:00.000,129.336,129.507,126.806,126.826,865.0687
11.05.2021 00:00:00.000,123.347,126.257,122.756,125.806,1496.6398
12.05.2021 00:00:00.000,123.247,124.617,122.246,122.806,1520.4802
13.05.2021 00:00:00.000,124.517,126.137,124.256,124.917,1629.4548
14.05.2021 00:00:00.000,126.276,127.866,125.836,127.397,661.9331
15.05.2021 00:00:00.000,127.397,127.397,127.397,127.397,0
16.05.2021 00:00:00.000,127.397,127.397,127.397,127.397,0
17.05.2021 00:00:00.000,126.746,126.896,125.156,126.187,1104.1891
18.05.2021 00:00:00.000,126.477,126.976,124.767,124.847,587.52
19.05.2021 00:00:00.000,123.066,124.897,122.846,124.686,1370.7682
20.05.2021 00:00:00.000,125.166,127.707,125.086,127.296,659.5151
21.05.2021 00:00:00.000,127.747,127.977,125.206,125.426,771.1282
22.05.2021 00:00:00.000,125.426,125.426,125.426,125.426,0
23.05.2021 00:00:00.000,125.426,125.426,125.426,125.426,0
24.05.2021 00:00:00.000,125.986,127.927,125.896,127.106,467.945
25.05.2021 00:00:00.000,127.796,128.297,126.316,126.927,618.4382
26.05.2021 00:00:00.000,126.907,127.367,126.417,126.846,384.0548
27.05.2021 00:00:00.000,126.336,127.626,125.246,125.286,428.2802
28.05.2021 00:00:00.000,125.497,125.777,124.536,124.586,453.7135
29.05.2021 00:00:00.000,124.586,124.586,124.586,124.586,0
30.05.2021 00:00:00.000,124.586,124.586,124.586,124.586,0
31.05.2021 00:00:00.000,124.586,124.586,124.586,124.586,0
01.06.2021 00:00:00.000,125.057,125.337,123.936,124.296,388.2931
02.06.2021 00:00:00.000,124.277,125.227,124.037,125.067,410.6368
03.06.2021 00:00:00.000,124.646,124.827,123.126,123.537,610.0577
04.06.2021 00:00:00.000,124.027,126.147,123.846,125.836,340.4637
05.06.2021 00:00:00.000,125.836,125.836,125.836,125.836,0
06.06.2021 00:00:00.000,125.836,125.836,125.836,125.836,0
07.06.2021 00:00:00.000,126.157,126.287,124.826,125.877,454.3835
08.06.2021 00:00:00.000,126.596,128.447,126.206,126.676,546.9943
09.06.2021 00:00:00.000,127.127,127.727,126.526,127.167,380.0847
10.06.2021 00:00:00.000,126.997,128.177,125.926,126.106,516.7236
11.06.2021 00:00:00.000,126.476,127.427,126.096,127.347,278.2809
12.06.2021 00:00:00.000,127.347,127.347,127.347,127.347,0
13.06.2021 00:00:00.000,127.347,127.347,127.347,127.347,0
14.06.2021 00:00:00.000,127.756,130.477,127.066,130.477,542.4705
15.06.2021 00:00:00.000,129.816,130.587,129.377,129.757,466.1277
16.06.2021 00:00:00.000,130.336,130.877,128.466,130.136,833.1322
17.06.2021 00:00:00.000,129.786,132.537,129.636,131.776,913.2654
18.06.2021 00:00:00.000,130.997,131.487,130.247,130.366,932.8568
19.06.2021 00:00:00.000,130.366,130.366,130.366,130.366,0
20.06.2021 00:00:00.000,130.366,130.366,130.366,130.366,0
21.06.2021 00:00:00.000,130.276,132.397,129.206,132.277,643.0694
22.06.2021 00:00:00.000,132.027,134.067,131.616,133.957,522.8788
23.06.2021 00:00:00.000,133.756,134.307,133.216,133.686,438.9521
24.06.2021 00:00:00.000,134.367,134.607,132.926,133.377,430.0225
25.06.2021 00:00:00.000,133.447,133.876,132.796,133.076,344.9225
26.06.2021 00:00:00.000,133.076,133.076,133.076,133.076,0
27.06.2021 00:00:00.000,133.076,133.076,133.076,133.076,0
28.06.2021 00:00:00.000,133.396,135.227,133.346,134.736,294.6273
29.06.2021 00:00:00.000,134.797,136.477,134.347,136.317,323.8244
30.06.2021 00:00:00.000,136.127,137.387,135.866,136.937,311.1917
01.07.2021 00:00:00.000,136.527,137.316,135.747,137.266,330.8802
02.07.2021 00:00:00.000,137.847,139.987,137.746,139.906,329.3416
03.07.2021 00:00:00.000,139.906,139.906,139.906,139.906,0
04.07.2021 00:00:00.000,139.906,139.906,139.906,139.906,0
05.07.2021 00:00:00.000,139.906,139.906,139.906,139.906,0
06.07.2021 00:00:00.000,140.046,143.137,140.017,141.987,855.7814
07.07.2021 00:00:00.000,143.496,144.877,142.656,144.566,864.9978
08.07.2021 00:00:00.000,141.536,144.046,140.666,143.297,1202.6334
09.07.2021 00:00:00.000,142.697,145.627,142.646,144.997,640.8435
10.07.2021 00:00:00.000,144.997,144.997,144.997,144.997,0
11.07.2021 00:00:00.000,144.997,144.997,144.997,144.997,0
12.07.2021 00:00:00.000,146.137,146.287,144.006,144.487,627.0797
13.07.2021 00:00:00.000,144.007,147.447,143.597,145.666,881.3927
14.07.2021 00:00:00.000,148.067,149.557,147.666,149.287,1047.8721
15.07.2021 00:00:00.000,149.227,149.987,147.086,148.467,1206.9348
16.07.2021 00:00:00.000,148.427,149.746,145.877,146.297,1168.4465
17.07.2021 00:00:00.000,146.297,146.297,146.297,146.297,0
18.07.2021 00:00:00.000,146.297,146.297,146.297,146.297,0
19.07.2021 00:00:00.000,143.656,144.037,141.666,142.486,1851.3123
20.07.2021 00:00:00.000,143.476,147.077,142.966,146.136,1080.2999
21.07.2021 00:00:00.000,145.467,146.117,144.626,145.357,643.9368
22.07.2021 00:00:00.000,145.896,148.187,145.806,146.777,868.437
23.07.2021 00:00:00.000,147.466,148.707,146.916,148.517,585.0385
24.07.2021 00:00:00.000,148.517,148.517,148.517,148.517,0
25.07.2021 00:00:00.000,148.517,148.517,148.517,148.517,0
26.07.2021 00:00:00.000,148.197,149.817,147.716,148.967,646.3314
27.07.2021 00:00:00.000,149.047,149.187,145.536,146.826,1220.2588
28.07.2021 00:00:00.000,144.797,146.937,142.527,144.996,1374.7803
29.07.2021 00:00:00.000,144.706,146.537,144.567,145.586,585.2551
30.07.2021 00:00:00.000,144.396,146.317,144.107,145.877,712.9941
31.07.2021 00:00:00.000,145.877,145.877,145.877,145.877,0
01.08.2021 00:00:00.000,145.877,145.877,145.877,145.877,0
02.08.2021 00:00:00.000,146.317,146.936,145.246,145.507,761.2874
03.08.2021 00:00:00.000,145.747,148.026,145.176,147.297,934.7076
04.08.2021 00:00:00.000,147.127,147.777,146.266,146.916,763.704
05.08.2021 00:00:00.000,146.826,147.827,146.156,147.047,552.0706
06.08.2021 00:00:00.000,146.296,147.097,145.616,146.077,578.0292
07.08.2021 00:00:00.000,146.077,146.077,146.077,146.077,0
08.08.2021 00:00:00.000,146.077,146.077,146.077,146.077,0
09.08.2021 00:00:00.000,146.137,146.687,145.507,146.067,505.8503
10.08.2021 00:00:00.000,146.446,147.697,145.286,145.596,703.8592
11.08.2021 00:00:00.000,146.016,146.707,145.516,145.877,664.665
12.08.2021 00:00:00.000,145.997,149.036,145.826,148.877,495.513
13.08.2021 00:00:00.000,148.937,149.427,148.267,149.087,493.5951
14.08.2021 00:00:00.000,149.087,149.087,149.087,149.087,0
15.08.2021 00:00:00.000,149.087,149.087,149.087,149.087,0
16.08.2021 00:00:00.000,148.456,151.117,146.456,151.117,1025.9156
17.08.2021 00:00:00.000,150.177,151.667,149.086,150.177,1391.8899
18.08.2021 00:00:00.000,149.786,150.687,146.136,146.416,1242.8143
19.08.2021 00:00:00.000,145.007,147.987,144.496,146.666,1619.8635
20.08.2021 00:00:00.000,147.427,148.487,146.766,148.147,814.6698
21.08.2021 00:00:00.000,148.147,148.147,148.147,148.147,0
22.08.2021 00:00:00.000,148.147,148.147,148.147,148.147,0
23.08.2021 00:00:00.000,148.196,150.167,147.877,149.666,504.5972
24.08.2021 00:00:00.000,149.456,150.847,149.127,149.606,515.2715
25.08.2021 00:00:00.000,149.766,150.297,147.797,148.337,547.7015
26.08.2021 00:00:00.000,148.326,149.106,147.506,147.527,790.5948
27.08.2021 00:00:00.000,147.427,148.737,146.826,148.526,598.6986
28.08.2021 00:00:00.000,148.526,148.526,148.526,148.526,0
29.08.2021 00:00:00.000,148.526,148.526,148.526,148.526,0
30.08.2021 00:00:00.000,148.967,153.477,148.596,153.087,669.5669
31.08.2021 00:00:00.000,152.657,152.786,151.277,151.856,738.0529
01.09.2021 00:00:00.000,152.737,154.967,152.317,152.537,655.748
02.09.2021 00:00:00.000,153.827,154.707,152.386,153.696,862.4701
03.09.2021 00:00:00.000,153.596,154.597,153.086,154.257,634.9743
04.09.2021 00:00:00.000,154.257,154.257,154.257,154.257,0
05.09.2021 00:00:00.000,154.257,154.257,154.257,154.257,0
06.09.2021 00:00:00.000,154.257,154.257,154.257,154.257,0
07.09.2021 00:00:00.000,154.966,157.247,154.386,156.687,833.912
08.09.2021 00:00:00.000,156.976,157.017,153.977,155.107,1051.7469
09.09.2021 00:00:00.000,155.466,156.097,153.946,154.076,863.3391
10.09.2021 00:00:00.000,154.997,155.467,148.697,148.977,1307.5699
11.09.2021 00:00:00.000,148.977,148.977,148.977,148.977,0
12.09.2021 00:00:00.000,148.977,148.977,148.977,148.977,0
13.09.2021 00:00:00.000,150.557,151.377,148.746,149.597,1295.3308
14.09.2021 00:00:00.000,150.346,151.047,146.907,148.157,1191.0144
15.09.2021 00:00:00.000,148.456,149.427,146.356,149.086,1049.8215
16.09.2021 00:00:00.000,148.436,148.947,147.216,148.827,796.6704
17.09.2021 00:00:00.000,148.707,148.757,145.756,145.996,1042.1473
18.09.2021 00:00:00.000,145.996,145.996,145.996,145.996,0
19.09.2021 00:00:00.000,145.996,145.996,145.996,145.996,0
20.09.2021 00:00:00.000,143.777,144.816,141.266,142.997,1628.7665
21.09.2021 00:00:00.000,143.906,144.587,142.776,143.416,1496.2758
22.09.2021 00:00:00.000,144.377,146.416,143.696,145.806,1291.2505
23.09.2021 00:00:00.000,146.586,147.067,145.626,146.796,797.4952
24.09.2021 00:00:00.000,145.647,147.467,145.556,146.897,712.5665
25.09.2021 00:00:00.000,146.897,146.897,146.897,146.897,0
26.09.2021 00:00:00.000,146.897,146.897,146.897,146.897,0
27.09.2021 00:00:00.000,145.376,145.897,143.806,145.366,885.3265
28.09.2021 00:00:00.000,143.156,144.746,141.686,141.897,1692.312
29.09.2021 00:00:00.000,142.447,144.437,142.016,142.846,1357.4327
30.09.2021 00:00:00.000,143.596,144.357,141.286,141.287,1599.8704
01.10.2021 00:00:00.000,141.786,142.907,139.107,142.466,1422.9032
02.10.2021 00:00:00.000,142.466,142.466,142.466,142.466,0
03.10.2021 00:00:00.000,142.466,142.466,142.466,142.466,0
04.10.2021 00:00:00.000,141.776,142.176,138.266,139.157,1090.7949
05.10.2021 00:00:00.000,139.476,142.226,139.347,141.086,547.52
06.10.2021 00:00:00.000,139.446,142.137,138.366,141.966,825.11
07.10.2021 00:00:00.000,143.006,144.197,142.727,143.277,400.61
08.10.2021 00:00:00.000,144.027,144.147,142.536,142.926,529.06
09.10.2021 00:00:00.000,142.926,142.926,142.926,142.926,0
10.10.2021 00:00:00.000,142.926,142.926,142.926,142.926,0
11.10.2021 00:00:00.000,142.256,144.797,141.796,142.727,487.61
12.10.2021 00:00:00.000,143.206,143.206,141.036,141.386,604.31
13.10.2021 00:00:00.000,141.097,141.356,139.196,140.947,567.14
14.10.2021 00:00:00.000,142.006,143.867,141.497,143.747,318.86
15.10.2021 00:00:00.000,143.897,144.877,143.516,144.826,319.21
16.10.2021 00:00:00.000,144.826,144.826,144.826,144.826,0
17.10.2021 00:00:00.000,144.826,144.826,144.826,144.826,0
18.10.2021 00:00:00.000,143.377,146.827,143.156,146.527,392.08
19.10.2021 00:00:00.000,146.896,149.157,146.546,148.777,376.66
20.10.2021 00:00:00.000,148.696,149.746,148.096,149.337,397.01
21.10.2021 00:00:00.000,148.787,149.627,147.866,149.436,385.65
22.10.2021 00:00:00.000,149.637,150.166,148.616,148.627,507.8975
23.10.2021 00:00:00.000,148.627,148.627,148.627,148.627,0
24.10.2021 00:00:00.000,148.627,148.627,148.627,148.627,0
25.10.2021 00:00:00.000,148.516,149.366,147.616,148.627,394.92
26.10.2021 00:00:00.000,149.187,150.827,149.006,149.237,570.9
27.10.2021 00:00:00.000,149.287,149.717,148.477,148.797,515.41
28.10.2021 00:00:00.000,149.797,153.157,149.686,152.437,431.57
29.10.2021 00:00:00.000,147.057,149.926,146.406,149.737,530.41
30.10.2021 00:00:00.000,149.737,149.737,149.737,149.737,0
31.10.2021 00:00:00.000,149.737,149.737,149.737,149.737,0
01.11.2021 00:00:00.000,148.847,149.637,147.797,148.976,461.49
02.11.2021 00:00:00.000,148.646,151.557,148.616,149.987,452.23
03.11.2021 00:00:00.000,150.296,151.957,149.836,151.427,453.16
04.11.2021 00:00:00.000,151.546,152.417,150.627,150.937,474.89
05.11.2021 00:00:00.000,151.587,152.177,150.046,151.117,484.52
06.11.2021 00:00:00.000,151.117,151.117,151.117,151.117,0
07.11.2021 00:00:00.000,151.117,151.117,151.117,151.117,0
08.11.2021 00:00:00.000,151.317,151.477,150.156,150.467,378.6
09.11.2021 00:00:00.000,150.096,151.407,150.056,150.787,606.2541
10.11.2021 00:00:00.000,150.027,150.107,147.846,147.877,611.2
11.11.2021 00:00:00.000,148.937,149.057,147.676,147.857,318.59
12.11.2021 00:00:00.000,148.406,150.387,147.466,149.907,354.53
13.11.2021 00:00:00.000,149.907,149.907,149.907,149.907,0
14.11.2021 00:00:00.000,149.907,149.907,149.907,149.907,0
15.11.2021 00:00:00.000,150.257,151.877,149.426,149.987,423.94
16.11.2021 00:00:00.000,149.796,151.477,149.326,150.926,341.3501
17.11.2021 00:00:00.000,150.927,154.987,150.927,153.486,459.5075
18.11.2021 00:00:00.000,153.587,158.666,153.046,157.736,712.81
19.11.2021 00:00:00.000,157.446,161.007,156.516,160.647,590.72
20.11.2021 00:00:00.000,160.647,160.647,160.647,160.647,0
21.11.2021 00:00:00.000,160.647,160.647,160.647,160.647,0
22.11.2021 00:00:00.000,161.636,165.687,161.016,161.066,786.87
23.11.2021 00:00:00.000,160.986,161.786,159.056,161.526,1004.49
24.11.2021 00:00:00.000,160.746,162.127,159.607,161.957,724.14
25.11.2021 00:00:00.000,161.957,161.957,161.957,161.957,0
26.11.2021 00:00:00.000,159.496,160.416,156.356,157.427,641.7
27.11.2021 00:00:00.000,157.427,157.427,157.427,157.427,0
28.11.2021 00:00:00.000,157.427,157.427,157.427,157.427,0
29.11.2021 00:00:00.000,159.296,161.176,158.796,160.426,524.575
30.11.2021 00:00:00.000,159.927,165.507,159.866,165.356,889.9125
01.12.2021 00:00:00.000,167.397,170.286,164.497,164.556,884.31
02.12.2021 00:00:00.000,158.707,164.186,157.777,163.737,951.835
03.12.2021 00:00:00.000,163.987,164.937,159.716,161.756,1042.1775
04.12.2021 00:00:00.000,161.756,161.756,161.756,161.756,0
05.12.2021 00:00:00.000,161.756,161.756,161.756,161.756,0
06.12.2021 00:00:00.000,164.226,167.857,164.226,165.107,831.435
07.12.2021 00:00:00.000,169.006,171.576,168.316,170.947,529.65
08.12.2021 00:00:00.000,171.926,175.937,170.696,175.067,623.19
09.12.2021 00:00:00.000,174.826,176.727,173.926,174.576,666.2775
10.12.2021 00:00:00.000,175.137,179.607,174.687,179.406,652.82
11.12.2021 00:00:00.000,179.406,179.406,179.406,179.406,0
12.12.2021 00:00:00.000,179.406,179.406,179.406,179.406,0
13.12.2021 00:00:00.000,181.087,182.086,175.517,175.886,783.8075
14.12.2021 00:00:00.000,175.316,177.706,172.197,174.326,775.7025
15.12.2021 00:00:00.000,175.077,179.477,172.297,178.907,829.8525
16.12.2021 00:00:00.000,179.146,181.107,170.746,172.196,936.8475
17.12.2021 00:00:00.000,169.807,173.457,169.676,170.736,962.92
18.12.2021 00:00:00.000,170.736,170.736,170.736,170.736,0
19.12.2021 00:00:00.000,170.736,170.736,170.736,170.736,0
20.12.2021 00:00:00.000,168.276,170.557,167.446,169.716,891.3325
21.12.2021 00:00:00.000,171.516,173.187,169.106,172.897,681.99
22.12.2021 00:00:00.000,172.926,175.806,172.136,175.537,580.9125
23.12.2021 00:00:00.000,175.746,176.836,175.266,176.337,388.995
24.12.2021 00:00:00.000,176.337,176.337,176.337,176.337,0
25.12.2021 00:00:00.000,176.337,176.337,176.337,176.337,0
26.12.2021 00:00:00.000,176.337,176.337,176.337,176.337,0
27.12.2021 00:00:00.000,177.066,180.387,177.047,180.297,366.39
28.12.2021 00:00:00.000,180.097,181.317,178.517,179.327,597.27
29.12.2021 00:00:00.000,179.377,180.607,178.126,179.357,452.7525
30.12.2021 00:00:00.000,179.467,180.547,178.056,178.197,358.98
31.12.2021 00:00:00.000,178.077,179.197,177.266,177.587,406.1775
01.01.2022 00:00:00.000,177.587,177.587,177.587,177.587,0
02.01.2022 00:00:00.000,177.587,177.587,177.587,177.587,0
03.01.2022 00:00:00.000,177.826,182.867,177.696,181.927,621.0075
04.01.2022 00:00:00.000,182.586,182.886,179.117,179.607,739.2525
05.01.2022 00:00:00.000,179.597,180.137,174.696,174.947,896.335
06.01.2022 00:00:00.000,172.477,175.277,171.626,171.987,997.3575
07.01.2022 00:00:00.000,172.756,174.116,171.017,172.047,821.2575
08.01.2022 00:00:00.000,172.047,172.047,172.047,172.047,0
09.01.2022 00:00:00.000,172.047,172.047,172.047,172.047,0
10.01.2022 00:00:00.000,168.976,172.487,168.156,172.156,924.72
11.01.2022 00:00:00.000,172.306,175.167,170.807,175.047,815.5725
12.01.2022 00:00:00.000,175.907,177.157,174.816,175.567,799.32
13.01.2022 00:00:00.000,175.787,176.597,171.786,172.197,851.445
14.01.2022 00:00:00.000,171.247,173.767,171.076,173.166,912.7521
15.01.2022 00:00:00.000,173.166,173.166,173.166,173.166,0
16.01.2022 00:00:00.000,173.166,173.166,173.166,173.166,0
17.01.2022 00:00:00.000,173.166,173.166,173.166,173.166,0
18.01.2022 00:00:00.000,171.237,172.517,169.396,169.776,833.24
19.01.2022 00:00:00.000,169.907,171.057,165.977,166.126,892.9275
20.01.2022 00:00:00.000,166.846,169.627,164.176,164.476,801.405
21.01.2022 00:00:00.000,164.286,166.306,162.246,162.337,1211.4012
22.01.2022 00:00:00.000,162.337,162.337,162.337,162.337,0
23.01.2022 00:00:00.000,162.337,162.337,162.337,162.337,0
24.01.2022 00:00:00.000,159.987,161.986,154.696,161.667,1880.46
25.01.2022 00:00:00.000,158.797,162.727,157.016,159.527,1945.8
26.01.2022 00:00:00.000,163.497,164.367,157.806,159.627,1618.476
27.01.2022 00:00:00.000,162.376,163.807,158.267,159.256,1933.764
28.01.2022 00:00:00.000,165.557,170.227,162.817,170.147,1247.16
29.01.2022 00:00:00.000,170.147,170.147,170.147,170.147,0
30.01.2022 00:00:00.000,170.147,170.147,170.147,170.147,0
31.01.2022 00:00:00.000,170.146,174.827,169.516,174.697,1434.67
01.02.2022 00:00:00.000,173.997,174.797,172.297,174.606,1470.024
02.02.2022 00:00:00.000,174.686,175.867,173.316,175.637,1469.652
03.02.2022 00:00:00.000,174.217,176.217,172.667,173.087,1502.676
04.02.2022 00:00:00.000,171.536,174.087,170.676,172.606,1579.9063
05.02.2022 00:00:00.000,172.606,172.606,172.606,172.606,0
06.02.2022 00:00:00.000,172.606,172.606,172.606,172.606,0
07.02.2022 00:00:00.000,172.786,173.936,170.897,171.596,1387.092
08.02.2022 00:00:00.000,171.586,175.337,171.416,174.807,1340.5319
09.02.2022 00:00:00.000,175.946,176.637,174.887,176.206,966.216
10.02.2022 00:00:00.000,173.997,175.467,171.557,172.226,1622.412
11.02.2022 00:00:00.000,172.237,173.067,168.027,168.396,1750.356
12.02.2022 00:00:00.000,168.396,168.396,168.396,168.396,0
13.02.2022 00:00:00.000,168.396,168.396,168.396,168.396,0
14.02.2022 00:00:00.000,167.206,169.567,166.546,168.816,1634.64
15.02.2022 00:00:00.000,170.947,172.907,170.226,172.797,1014.132
16.02.2022 00:00:00.000,171.766,173.327,170.046,172.467,1121.436
17.02.2022 00:00:00.000,170.947,171.897,168.457,168.827,1013.988
18.02.2022 00:00:00.000,169.817,170.517,166.186,167.206,1466.244
19.02.2022 00:00:00.000,167.206,167.206,167.206,167.206,0
20.02.2022 00:00:00.000,167.206,167.206,167.206,167.206,0
21.02.2022 00:00:00.000,167.206,167.206,167.206,167.206,0
22.02.2022 00:00:00.000,164.926,166.677,162.137,164.376,1682.6222
23.02.2022 00:00:00.000,165.497,166.147,159.747,160.287,1610.5061
24.02.2022 00:00:00.000,152.567,162.807,151.997,162.646,2023.788
25.02.2022 00:00:00.000,163.726,165.017,160.856,164.767,1498.452
26.02.2022 00:00:00.000,164.767,164.767,164.767,164.767,0
27.02.2022 00:00:00.000,164.767,164.767,164.767,164.767,0
28.02.2022 00:00:00.000,162.996,165.407,162.426,165.116,1672.296
01.03.2022 00:00:00.000,164.647,166.577,161.976,163.376,1745.868
